from,to
094ce2f9d3c836d77ff9fa692fb4102c2c12ef6d,0b334158583d32641d73cbe5c2f0664c8a8080fc
06444937e8debfcdc1be1f7b693aba2a5c0a3e52,01996e1909643b48d29140991f0842ca1a09a135
0f7368f11cb24cafebaf8f6b189b7bb435450fd4,0af4cb9249182d67f8bdcd659abcf07917964a86
05287c663048474124bdfdf83e0c38e7a395ce0e,0aa49c64a607701fe80c35c3ddb0990804003099
0c523b93b092943542e54fb8dc8cb1c323f6c695,00810927202df79e1c8e5cfdc17f3079a30de5ee
0af603573f0af4203c64cb7ac381d29038186510,0ab72f7ccc4c7b22fecd985919e0d4fb33215ec1
024bb30dbc2a4ae0fe0671f7a50e6e969c4262ed,0382cfb0c63a3a3f466d237e97f4b55aec903e2f
0155fe1a02c7ba11bcd3e906c9b014216b2095eb,0ec1d0072dc41bb27a0f65d0d799dfefda137924
0deb7e7b02ffe8fa0417ec24d4666b9cea196853,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0237a3e94b9c28022e86dcf8c13000a5fc827156,071f7ce2d2b31728783f6ec36231932451690744
017630173fb2839951fb0a9ecb41b5f3ed1136d1,092bca27ac336478c9ed21a54b2c542ba40ed8dd
08be9cf9258184b6230dd96f28d5978fc6e18460,0bc577ef0270e8682eb46836c253511abe893f21
014777148026f87ce42a1cddb10abe8cb0447bfc,0ee47391312f1cf4d9a5647cdca199e63f2d33e4
02883f774b3883ed3f7144c9b6bf2480928a22e8,081a733020b60760af92f126ec38fef9aea5d0af
0fbf7459e2cefc891e4d5886034f7809819273f2,010c5057f9db729930ec01844d944fc893e2ac82
02c67795a142c71dd02772d32aed4f06c2cba6ea,0778690065888c06e129c4d9fff8cc1d5f66ba37
0fbd2015ac58bda51c3483259c630da1121e752e,0e6a702178869f7b51bcc061ad4b0f66f5fbcaf3
056d301ccdc70c0048f55c4c3123dd1ec2a3b9a8,0d6e92ed29833ec9496fc2b94d266d2592ec0acd
07b4c98401dd528c9f24b680736d1db60e2183ab,0c8a14a6fad4dd383b8cb8f4069fb519eb5cbca5
049f583d90c97779132a1df1402fbecc5e2f35df,0090de89c66e0d5f3881c8593041990342c5e65b
05c7c9a285d23b47c3d3a7b285117e2bb17a2c49,0f8cb25fbd8ca22edb22dfb9deb72daa03adc304
073acbac15e2807ec1f3bad4d6a95c8937d7f618,0ea1ce4ea2289bc2f5aa19f3cb2b242842613d1e
072e38556a321470a66459ac29b5b6570a337961,0d05c598b034575d4d3d6a734b6d1578107f6e10
09dbf67231ab5a98e37d3d61356bd4617ca4a3df,0bc52318abf32562c934532dd68bd35fd8099799
09a3724e9e227b7514a8ac232f56bd67cd9b49eb,054f410f90583548e77b3d7bf143b3a0a960ec9b
01b0b850dff3f87350339dfd2b5d867805fad606,04dd7d2c889762ceccfa0f84a111287a638813ff
015381bdba3a69cee16ca84873a451bc55af6b0a,0c0625f5dd08ad65019b03ec6249fd6172961623
0830f66d44da8e8ced3246cd4082a8c4eb03bc3a,09d2a80b289bc10000ce7ed57549127bb7b84461
091fbf7dbc2074c6b5f42c7e69618963b7a93159,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0f0604452935c37b90c873767b0212dfcb337ac6,04c83a96a5fe93ac1e8f9871e7eab1e69cc42506
0a8faff904807b330150503aa86ccaae34876562,0f8cb25fbd8ca22edb22dfb9deb72daa03adc304
035a2ad90b1462b2e610e1d4e96d8f5594cf32d7,0dc83f1e125fb469665a19fa0a71372cf18a1d00
0d4ff667ef97dc2247f758c4310e28876825be03,09ffe797b31726e1ab63396b2452624a9841ced3
0ba2fe8d92d157fc450907f2a565c59e51ff69fe,071f7ce2d2b31728783f6ec36231932451690744
049fe0fbfd4738ccbb76d1e2bb38a5f45c3702e9,0af943e72e2d81f0e803268fe8a2dda2e70f3970
0e8b232dd3abb44a1f3961bcd9e84fdbf2d1e346,047eccdb4438cd36ee0362f669272cba263ccdd7
0709251ba54f6d1c7c655824e562a3ef4ee9d8fd,0e6a702178869f7b51bcc061ad4b0f66f5fbcaf3
046df5521e50de5b10558556cefc15a381554aaf,0e27a5bc87140c808554d45037e43e706e8b0d5d
0a665e555c51a3038b2f955ddb74975ddb1711ba,0d7f805573c2deb5280c11325375d1dd16b98d7e
09fc7df0ffe780577cc0035b12caa59c2ca3ab9f,08ed26fc3e8cd57b5992ddfe0446bf6acaa58cc1
0c7a9eb3f200686d2245c94a476fc96562f0fb5d,05664cc6025931c14d5724724a714eccd1262462
0b21ef528ac3426f5e695f350a9583cf68d84f7f,0d8f8fb27aa968eaafbbbc06601d4396ed0a3b52
0e340393147399a53344fe6ddb67846478636d55,0d9ae5e7535b2b4bb11b8d427c48bbf51d4c4173
0fb7308e7f586e1ace46388f0347e5cf41a98f24,0222a541adc416d75b51d9e951c4dcdc610a0d79
0214bff9140dd5b83b7b5e3d45fd156b8481d5c4,0c21ff34e68b201129564e76dcb0e9320b9ed585
04875291d13ab4620023f9eb3dc9c651fd8c0336,01ccd5d744231b7c6ecb71f19405cae1ac59d572
012ef19ced9c8194e8a5d454fe1fe2dc746b9537,0c574265c1a52ab9f75daf3a88e85edd8cfdd7b9
0a7a364715df73542d3c686082bda4a7df531712,0c1f32d4d769cf4379182e6e913500591a452651
08b78538e3193c21aaf7be10b086117dc85882ff,0352b9e074ab16c69ee4877a77645de752c90d8a
0ab46f78a6d04adac523a6874e55f669f6c03f72,02bdc16854644a47e56c9d79258f0bb54c28bb64
044b9d3b5d9f23731576834ce3c5175c58f72b6d,0394c4b06a4a994ad62931f439c03e29c873ae6b
0025c3da6c0308d44654affbbad20960c21541e1,0d0cdf86de4385c3c137fd4e62a8a5a734b4ec2f
0a6bbb0af126bed4d9aa2a668efa0f06aa75f2ce,04d7db642e8f4d14bae22c97d8d2770c9dca64ba
0ac96e758d336aeee9e6275c56f1e4ec279a6d48,069ccfbf18f18b4f7d15eaa04fd83df7e0563bc7
03fcdf0f04b42324bb996aa68e58e07e685bd474,0e27a5bc87140c808554d45037e43e706e8b0d5d
0101825e031b2f650ead9b8e0ce52bbf11f7265a,053f86e5af1a7c54c195b087633a5a324069c2f1
0eaf1dee5acb8f3623123ee2df050d1f5b90de58,05e345d14a3e6688715e7996ae5a4cec5065874d
0e725dfe02829fe4b681303d972bc9599e3675de,0ee47391312f1cf4d9a5647cdca199e63f2d33e4
024067151fdf98a23287863f09c3fd3a256bd7b8,020b3a8ec4485d29c00ccd9c9c073d15373dd7d8
0f075258ecc658fde3da48208827d01152fd84b8,09dc7cdd16205b4536b0b26b443ff1b27996b529
07f7a0f3d7ae3f4cb30db2e535b5bb34120cc8a1,0ccfeb290312b7b4101fe163f78076ec65a7c372
0cc7cb622563e45d026145f946c76e24db056784,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0edc62dff95d7135806a0e069a20f51e0d8bb5b4,0d70b6e9604acd831f1046b83bf1124159e53b75
093a3e04c813a598b05b5c05ced396632fc00d75,0226670256ce184a06a687663b79cd1f169622d0
09e05a96acf5e0606662cc1f11498d435028d98e,03e8122c16e8b31d2d14766ec45ded0c6ece295b
0e30b1414e56148b61ec389aa2ba2d4c4b8c54f9,0b9429a0ce58b5cdc65703905deb4f024bdeb5db
0e206ddad56ffc086b9f4cd8852d598dbe56b250,0c7b4e91bb494d2ed9d3e2c6d2541e6f1de268f2
018daced1d6f48322b311436f46bc6c248dc328b,0e72c998806412b0acf740dfc4bbc85d95c26bbb
0f8bff0985a683abafaff0ca167d2b378a28a7de,023cf075b0cd511c9605a401bc0ee23c3cd817cc
0e8079b5ab176f29e71add36c92522303ef6e5a8,092bca27ac336478c9ed21a54b2c542ba40ed8dd
0c01fe3f1a53565f28d2a5151883594a116ad308,0394c4b06a4a994ad62931f439c03e29c873ae6b
012801c6bc4b0da6456bd87b4a1140508f636e9e,081a733020b60760af92f126ec38fef9aea5d0af
02ea2818f9f02ed65582e81a78259b9456cac8fe,02843e1a35e2a6f05f5d87b832610871814b4438
098e8bd5cbd5d5b5b6c5a2f8a43df20e10e3cb8a,06cb9a8cd6dcdf2809fb10869897ffe985b95adb
04a1dcce43ab2cb7f51b5c15cb90bd31df6d58be,054f410f90583548e77b3d7bf143b3a0a960ec9b
04055d43b8174a0429cb667e0ddf978d882a7677,0e72c998806412b0acf740dfc4bbc85d95c26bbb
0bf1c8a4dc5e7a78fa60496f1fa0b6b1cddbc7b7,05d3e8df7382ba650887e8d9e1ea239d0cdc10d2
02d7f15ba6a76ebedbbaa40d82adadd775ce1e3c,0c6f7a8cd343c417c175f8519b042295aa99cf20
00b3e03952ba9121c0b505ce6e4978b0894e52bc,007a5d11561a9ca6d61133b39e6a0a53fc4441cc
01c329d90131a72dfccccc80db32fc9b623d3a7d,0c5bdbcf4da6ddfdcf3875a762c3666fc2d02c01
05e8f4964642c59b54ed733c472b932d2ae71484,0b137eb3cb8641c68abf7ab6b0087add16ef53c8
00580e7000ca86188bbeb1c11e2de28f3fd52c51,04993aa445314ee1ef4935d352d9c44dbb2fd288
07775ea4b52ca15ff849a70351b3ea725e853f40,0493be09df9d2cf7993f4bb6e946f02c384eb241
06d245ea090f32ce13e9231bee66af65891af77b,06f454c148d330e07eb20790d3c9d0e47309925f
0f301f09b07d032582c9b7a3c1bc3e9a7b98439f,0afd26997bac780c010ac8243e4dfb71a22f613f
0c8ac4060cc30033f346f1894dd2a97e2e7684f1,06671a0db4bf7239d2f3dbe31269be91eb22c85b
084c919faaf69ee8f186010cc97695669c2d230f,0352b9e074ab16c69ee4877a77645de752c90d8a
0f19d89520d5128ab77eba6045c74341135e671c,03156201e55bf929ab75a434d7e0f4cde667f204
08523d10e579fd7f92d7351e6b8b56a83c52a3de,03717a737e32e565faae781b57810fc69e52382e
07d6f20adc60f033dd4bc4d867fd7c9341a4b48d,0d7f805573c2deb5280c11325375d1dd16b98d7e
056fa34dc7ef9cbc2d2c3b56fc1ae7609b3186fe,0b334158583d32641d73cbe5c2f0664c8a8080fc
0f1efda88b0445b7773e5b05a0c795af68af9327,0352b9e074ab16c69ee4877a77645de752c90d8a
0621249603238d9ebdbf5e4112fe54b549d295f4,070282410454765dfd4e71bf4b6a7d29bd6b3e3c
06372a5427ab6039df8882dcea1bc5b8a7c1746c,0eed74a77b19206c4746453bcba36b7c9f54a92e
016e04261b810a5ebf0d35b3c4836bc6cab686f7,0d7f805573c2deb5280c11325375d1dd16b98d7e
001629ce9712cf40ced3b31476f350a33f86c241,0f3f1215c59543ff6dc61026b7a28fe29d9835f4
030a7801a894eb9922f1803bcb9b9555b6c3fb7b,0f475da38ab23f336f1211a24a0c5e3f64b68bbe
068692e3908923dccd0c32a57f218f53806e49d1,00ce4dd22c5cd0dbffad37abcbe3feee225f7d5d
0adf32cf607af8c6ecc86ae3fade13b29dfbfb34,0c574265c1a52ab9f75daf3a88e85edd8cfdd7b9
0689f440d6cb73d2a8dcce9620a42ca152a4a589,0d97acc469837755cbd245a77cc428ea28d1062a
058bf069a5b7a0515773b8945192ce2c0791345c,0faecb3af6ee3e14dd471482a5886bb09793b036
0bba702db22cc77e8e4616e639530432115e17ad,00ce4dd22c5cd0dbffad37abcbe3feee225f7d5d
05b76b60b8972629f8f2a9b620d69208205a8407,06671a0db4bf7239d2f3dbe31269be91eb22c85b
07c56aa6a1ce11db37861916143d504b4d52ded6,081a733020b60760af92f126ec38fef9aea5d0af
085d78452cd701903174c852d807aa89e1bce7b4,09dc7cdd16205b4536b0b26b443ff1b27996b529
05a1941ab5590ca309b5c97355be71ad6e3fc96d,09cf13dad6cf87e2e38e0ba07e9ba35e505d14cf
0dbda2212cccb232ff17c48f84ed86a6d683303b,02f0385f099e558590007a9ffcbd5f7e5cbf194f
03dd6737ea8c4d460f30742c31e8877812aa9507,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
039b10c6a1a20df7b3da3fe2fe5e7eb3cdd87888,05439e7d05df948d2ced8ad50bf40cc87ba1617e
0087bae5b236c914c371d59e20d9a3e094d93546,09dc7cdd16205b4536b0b26b443ff1b27996b529
00e0121033edcf89cd44e43e82caba37de1d6455,04dd42d2d9e43e8a74767538287c29f566d31fb6
03bc0f9ed89c96f7b890d40fa3102c8866188390,0aa187af5e3df24218c4cda25a2f1dfa8c510e0f
06ce08d4fa345fa0fe597ee328668cb464c946a8,0e72c998806412b0acf740dfc4bbc85d95c26bbb
0d38a30fdd24ab747f26852f60fe74d159750f16,03156201e55bf929ab75a434d7e0f4cde667f204
0c1404ad9ac55a0d3e91b53fa66ca2e2c2d4e324,04035a2d3276595ea190bf3b06c06deae59ee1a1
05904b70f916694fea3f711c4d5a2616ad6dbda0,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0fb20d0e448d93d82158c7eed53b37de55b44fb9,0e27a5bc87140c808554d45037e43e706e8b0d5d
01d720ea7629d7e92e2673d10d695aeb3f487aed,0d9ae5e7535b2b4bb11b8d427c48bbf51d4c4173
0a2e2ec98ab8cedb3b90072a739d5290ca718221,01de645d389872b61f55113502f252701e09e741
02ed48247fc377f6c7e2b4e94ebfbaf35c4440a4,0e72c998806412b0acf740dfc4bbc85d95c26bbb
0dbd238f5b379d6692f34c9bca61da7a580e80e7,0bf3366d3a108352aef78c6904d7b762aa0d67b6
0ed999ff909f109d2e496ed8ba0b03477cc85d7e,0e13e6502b60bb00474a05adced77b015b44dbd3
006645259e086c58701df588cfc25abbb7c8d781,02f719ec53b2261c298f46911ac058c610352190
037a3201158517e3645c5edc290435bfdbef6e83,00ebfef081cf61e1ee65cf96c1efdf85f9a9c735
0571e2a50d8e38af7ba4e2586f39b6ca5e91bf9c,097db0324eedd062850c2cd83845156c2d1131f8
09fe4847bd5c45b3c5277205d8a71f6c3d2c59a3,0ba9bef17e81a7b3f1f9607b785c39d4b19a0097
0f8f85ae40aebf485ec4629c5caa75e7a3c83faa,065b046dd416b202bf79994a9129e2ba8892322d
003ff1b84307cd679631c3c66e9e99b85fa87205,09dc7cdd16205b4536b0b26b443ff1b27996b529
053b5052a33d09361088cb6e2aa106b76ad8c63d,0f6c915b3e5bcd5d3b1d1db8fc12070ecac5b315
080a4e0569688a52ca26381bb250f69e2153dd8d,0e27a5bc87140c808554d45037e43e706e8b0d5d
03a98809fdc0c8570c92b14afc5d357cda54f42e,0738ab82faa612a139873d93af125b23560f935d
077beb674ceeb5a999ebb7597c991f616e293e01,0738ab82faa612a139873d93af125b23560f935d
06e0fc57bb468eb5ab1a74a6cb963dcdf1d2b379,053f86e5af1a7c54c195b087633a5a324069c2f1
0aa75f1cccbd946f737ab02f591337900497544d,0a180f4d8852de9c57d2879b2f224346c3f7bf56
049d21092b4a7e41390be52369d0489f3df40f6c,0853e21aa34ac14e86fa043731cf3724be39095e
0ea6d57ad0c2a3ff9c95cbb94b8b4f3471b88d56,0f83f029d239c31ff00d461531480a7e05a8ce6f
0f20e775f22f5f07240338ad81fd3044504f1f49,053f86e5af1a7c54c195b087633a5a324069c2f1
0ed3409e325150c821b45842f1c9a4f1469fbc04,0261e7832f63f97f12d5ec1aea329c1d5fead5e6
079d58ef6d373b06f186a491a53f429b46c7bf54,0092d02d60b9b12c786fde5f4a71de24f6a012e2
0e2e5de360f4fa14643cc5d729b32679cc49accb,0e27a5bc87140c808554d45037e43e706e8b0d5d
05c498e5a164498ae86f5196af9cf50e4adedff8,0c0b702f209fc99d5d08585157cd8ec4ecdb9b08
045938f9fc8d26ece26af4052dcd8cb69f3f9f65,0394c4b06a4a994ad62931f439c03e29c873ae6b
0e6d29e075ded5f3bd5b47d2706a1a53be43cadd,01ef16b772d1f154e2cca5dab76f2589e0d70efe
0100e417f6ca0dca87c025963a6483528d4c9ea3,03a7dfe1bbc1c20002a8059d41196101df210b34
0a657ec5de4ae839dd007fe3858ce8586e292e7f,0352b9e074ab16c69ee4877a77645de752c90d8a
0914091ae746da7683916eae69e371536928d322,00a43d3bb49bbc719fc650f091f142447b4c8793
03f809530087d624c9bceb94bb6c05d97125d908,06170be32bf4926ac04562e77201164e1a688a9e
095ac4da1f909cb7bf993933803ef38560147dd8,0cf01d7641fd5bfd96ae61f0907ab504244024f6
022813f604b082af326130d00236a56fa769807e,00ce4dd22c5cd0dbffad37abcbe3feee225f7d5d
0665a5031aa56f93b41918c2c4f4aad627a7c45d,002cb3984954740a70e12b8923faf45dcf9228c3
0602db8149f720201786b9b64d638f760703bb04,0c3d745b0bccc439a2e092e6118559b4b929105e
075ef528e3196cf32f5c6d039d5af1a43ec4026e,0cb5bf8211b93875c51067b74cb4f2d715bcffed
006bac5c0602248f23b42a91b4d2a9e9cc2a1a8e,00812a54a162e45f31f777f71bf89acec35d2f2d
0ac65c4e95bacffe889d3eef05a832b71f4d759f,03156201e55bf929ab75a434d7e0f4cde667f204
00bb509ab817495ae0d363a1691329949b610363,0bdb818e730e359bf51256b9bc5f8a2efba28a0f
06d70aedbe493d7ae465cfab80482579d2ffd46b,092bca27ac336478c9ed21a54b2c542ba40ed8dd
034f28cb6327d8a111951bc06c58a2fd6734a8b0,0394c4b06a4a994ad62931f439c03e29c873ae6b
0ee6777af5dd74e60fa0767630e1535e940592a2,0352b9e074ab16c69ee4877a77645de752c90d8a
00d7927d58f889e730b3915da9f397a1efe4a6a5,011f2770d0e5d01ebda8888136742fcfef119a8b
05be2e2101d62fb487d654cad640760491a680bb,0c0b702f209fc99d5d08585157cd8ec4ecdb9b08
018e2c8bf477eea5f0694376907b1968a791c592,0887f4d24c7e6360cce4973b069430cc42bfa4c2
0133c39e558ab94304451780a7b82195a729db32,0853e21aa34ac14e86fa043731cf3724be39095e
01a5f27db9b6ecf60d3350364cf043da71ece71e,0b334158583d32641d73cbe5c2f0664c8a8080fc
0bec2ddbe4a4c47fb2997bc52f043c33e8e4aa87,02f0385f099e558590007a9ffcbd5f7e5cbf194f
02fcbe50f43754893623e7376c01124a56ca63a8,0b60e7c9e09f7cae62b3ebfa5a68a05d199c22df
03fdb0a85a4c74b0e282da66180f8dcad0769ac4,0f34ad05ba5e44f1edbab00a81bada9f90162c16
02de877fe6d5ed2396c16c3a301526ebb2d2e184,0187ed082dec01783806f948fce60643a3135d7e
0790a70741cf6e8575510fae4e6abfb5593de1ca,03156201e55bf929ab75a434d7e0f4cde667f204
0f1707ee3f98d7cdb7f9dff0141ad07c2dbd321f,0e6a702178869f7b51bcc061ad4b0f66f5fbcaf3
0474784ca1668f687055c6454e0817995cf1639a,02f6dd67b922f0c02b5f67aefc8a9fca071d6420
0f112539a353e1ec8ef52ef0025cfcb8984d2d5d,09dc7cdd16205b4536b0b26b443ff1b27996b529
0661eca2243343743cc20e716e978b06b24014c7,0c9ddf9c968aa68143d91b367839075404a90efd
08bdf802fcae5202fd173e7cfedebd30916057d5,0e2d3c09deea511497544cf48ec1db7fbc2442aa
0092febdab70f0e7c701f22f740bf08e40508f48,0db15cfa1fcc0aa70bea0e20d528df498a43b92f
0b560f451e39cb5430184aca8e9cde3ef271984e,012b6cfbe39db8a8ac35335707d73a11e1d294e4
033ffd498d5ee401f039862d1e8405cc9405ce0a,00b03178a6a288657d37d0e54e7939058a7b3401
05f3e56a5ffe3a282d01384a389e21bdccca8b5b,0546dc737c19496cd29e785e2dbf140356542551
087124b5e05c3f973f669d5fc3099c951eac2599,09f38bb580b61597b461288acb88fb1428b86082
0a84bc56f0ef7f1a9ac88b3a635d854640fe4470,0261e7832f63f97f12d5ec1aea329c1d5fead5e6
0aa56f2be1a236bb538e301749ede9fe9f41f3f2,04fa17e25c8dca625c149f9e7c3506a87879c7ac
0a78001c677a71e63bd7a6b8ddc6fc8a514c729f,0c9ddf9c968aa68143d91b367839075404a90efd
08a3e2f45ee27c6a832f747727974c2af7f38ea8,0187ed082dec01783806f948fce60643a3135d7e
0f992f0a9b2b52979b2def4decd0e4716eed3e1b,01e7519e56b5c93c512e82ddd15724af274b99ac
03e75d0b931efab35b75f89c24fa62806616caee,032150700adbd60e31167f8de0af733ab75c5603
02554e28f2bd2e8ed2892132ed5cd2c23a637002,06a58360d406385cf6648ec03837473672662e98
0b990c55070cc28cd52afb07c3bd138d95421cca,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0d42f8c31c9af755eb5e220655e9f9765eabe60d,0878194b7b241f72e8a39a34f8df92cfbabab297
096a62870b788be3d3257112d16cf63afc38d074,070282410454765dfd4e71bf4b6a7d29bd6b3e3c
06cc682be4df4abde5e6d68ab929adf0348a828c,03717a737e32e565faae781b57810fc69e52382e
09b45e6ca1f1389e3de0d04fda1bba923ecfbf41,05fc952ce5c8461cc3532220eec530f5d3540054
0b9c1be0511f702797bcd797303b2c688888becf,0493be09df9d2cf7993f4bb6e946f02c384eb241
0050073708d50d4411693f920be79e40d5b35c87,05fc952ce5c8461cc3532220eec530f5d3540054
01ae33c0a2781b7051d0c7b1f93af04c5213d86c,0919a1a9b799f348f3ea5a750facda13781ea9fa
08c739c0387b7971616cbfaa274b23a3f70fb823,0e5c2d2494404be1ed2ca65ae752c2a987dc8241
034d5ae11e2c81ad69b7ed6463179a60d6131e52,01ec7e561a4205968c17ceaa6acc39f603e49325
03706868fc9df06b3909087b75cc269c309d74f4,0cb5bf8211b93875c51067b74cb4f2d715bcffed
0b483ee1a092baed826b4eeda674a06ddfb677e3,06f454c148d330e07eb20790d3c9d0e47309925f
010e02d665f9e8d9b87992dc1f3292f32519ec1d,0b137eb3cb8641c68abf7ab6b0087add16ef53c8
0999468ab6452aeb77efbe7f2b54f4192bb9c68d,03a7dfe1bbc1c20002a8059d41196101df210b34
002693552041929117cb48595a7894634ed0ea94,0b7c03a911fa546871ea56d3755864c5239e70ad
07c1dba78e909b5a9b87a6fc3835d1644b53edbc,0d99adb7c9b3a99c748b607241e23dd33ba6fae7
04f178eec80406c23e4b6e07ceed46d570ee9fa4,0c300a87a9fce2e17da054ce19d8b0a5236e7504
007a2a6deb176d0b791c6a3781a4505a680a21d7,01da017b9c8a13e056954ebd9af7148c5ed04974
0cf25c68cbb9f8259779c8d0f2a5c3e388b7fa4d,0187ed082dec01783806f948fce60643a3135d7e
029177e0731f7fb165122232eb638f909ea6fa4d,0eab3e4930df825d537c9331b2312f987d9c495a
0e56539dcf4ef7e63d231430323ad98b1bc03733,0ca8b6b49c2762ad369002c5fb129adf09f32b0f
0264dea07eed89d549cafd954ca1ee361d2e1f79,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0729b1c262b57b9ec8c431c460d8eda8bb62b904,09efd34af8dd38f5877489bfa66704c9fb737dea
0bc72999b6c8766d47846778245f313e7e921d0c,00ccafb9bb89b301f229b1d254e9fd698eee6df2
03abe608f8c4954c8b96b29fd5aef512c90a9711,0d7f805573c2deb5280c11325375d1dd16b98d7e
0c9e4d4b0838e97ec9d22e277f5743e85933fc18,08ed26fc3e8cd57b5992ddfe0446bf6acaa58cc1
075f6ad7d951307239431f4338e25d1636842f58,03156201e55bf929ab75a434d7e0f4cde667f204
01f49f51d03fb4256bed2b0d03e6c977b0ce3d1e,0d7172178a9c9b12c0617870865d4272c731dda8
0ef6e87d787f0a00eadbc8201706f50cd03419be,0320c3be4b8465bb6c6162b44f538c4159406ab9
0464b965e9c67fa03fb178fe5493101169fb4dc3,0101d017acf795066b1ee826185602382afd9d38
05320c5b5e70c507f60892e4a9a72a76752fb370,0d7f805573c2deb5280c11325375d1dd16b98d7e
0ee8fe3deff00a6bd3cf964bb2217645fb265992,05248c1722f0c98d170dc9e68f628557f07243b8
0cf13de457b40752cf13ba7f81d04dcfd7e97294,09a01187f9dd6b54e05a5f6681490ee3c510aa42
0476d259e2f564c9b3a4c2ce99a66799be7e955f,0e2d3c09deea511497544cf48ec1db7fbc2442aa
0248c607b414d33237f6af78de5dd99ff5accb78,05fc952ce5c8461cc3532220eec530f5d3540054
0c668aa2ddc3f86877d6eb87b7e577087efe5470,0e5d69b4bf4544025484ca23362d1c9b60472e39
0b5b05c498591235d845014d26d86ce13043aee8,053f86e5af1a7c54c195b087633a5a324069c2f1
01d0592e3e259a4adfd439dd4a1a17d301536db1,0340250586df136e8f4978b153209ebbc1469569
01ff94442ac18c113287060cc243b4fc879819c1,092bca27ac336478c9ed21a54b2c542ba40ed8dd
0f2b89d9f744e2ac7c13bfb6f395acd99a4dd59f,070282410454765dfd4e71bf4b6a7d29bd6b3e3c
0bc835dea99dac3e819068f8486c56515dffc080,09b14b16ee00cf6275d869af6362073a37e33a3e
0e874d37cbe18981ead241240040678a62a8738e,0c2333f60b5d2f67aba428d28cc1429ba0d06405
0183039ae27a2eb0aa3b8ba2b2036cf39f257a6e,0493be09df9d2cf7993f4bb6e946f02c384eb241
0ef09e0a3416ba6a147f4415a7752f9f7d4b12bd,0b74da708b331a98b9b06357fc7a55d82451e33d
0dd71761cb963c315196066a53d9fbbd152ab482,0352b9e074ab16c69ee4877a77645de752c90d8a
03708a9fd7e4397443fa7489bb49ae397e7c9b3d,0f3f1215c59543ff6dc61026b7a28fe29d9835f4
0b64ce23c7cca8bd0d4cb23a7da095ab20cecaad,0a360028a8bcda2d8778d8af0c0572f6418ce0cd
092b0539a110bca867b0bf93f4dcc78c785257af,02cee197696620d89d6f0551bf7084dc3b96f4a7
00a6e7ddc5940da641a0478dab03b51920b70fe4,0c574265c1a52ab9f75daf3a88e85edd8cfdd7b9
02db26d4b94da230b27cddbf07070f1715bce99c,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
08d39529d916638c18a01304a98cdd47ecb107f7,0e20fb91962b293f8c45da701dea554e1fe31ad3
0e0f86e1c417b5164d7bbc22805633d046f0e526,0783e816f0ca691f2c09e8700a185453c3cbb6d7
0824cf4cf5c9e7412d6cd33b1ec720c32ab4d8f9,0d7f805573c2deb5280c11325375d1dd16b98d7e
0e2760905f8f0c51f723f16a97b2b878f416ce32,09dc7cdd16205b4536b0b26b443ff1b27996b529
0295ba6c93270f60b78484eebc7e4035b7872b43,0c21ff34e68b201129564e76dcb0e9320b9ed585
0d60fb51a14a91dc5eee13afa6f76883b82849b2,072254c84e3a225c927cc634f440b29fb64b7f6a
06932a4bf4f137204ee5ee08754addada7c5fb68,016133ea33ade5b1d407ed1a7e02b65561b43997
0e482fc96adb3aab2be358e87575a57373bd41ef,08ed26fc3e8cd57b5992ddfe0446bf6acaa58cc1
039321d450fbf30a8df5adfbaa043acb8e517d5e,0b563482ea904dc032da210c069f812fa2cace24
0ea767090ac41de4483c8ae43fc1937957d5d1eb,0617d9c7eb3016eb0f5b16d88bb6f6c4487f06b0
093f5f178980dd299af89fb5af46d8f25910915e,07ee12896a03c1587aa6ca7ae5ecc4f466baa0a3
0a28753583050ffdc687e98205c97311bb03a22b,0f475da38ab23f336f1211a24a0c5e3f64b68bbe
068a66919aec2357507fc2987648bd59b79db3ab,09c4f496a83dc161f448e3715dfcbb27ab56d886
02cebc5c660c22f3e8282de5cdf676f6007295f3,09dc7cdd16205b4536b0b26b443ff1b27996b529
09c9fd8da2b01708c556854d23424d4c56e9683a,00bb8a38c5e36ca6c073e4f91c546515e5b337e6
08c11325997795427364f3e479509d0ee152ab02,0c0b702f209fc99d5d08585157cd8ec4ecdb9b08
0ea5296ec5d5a59cfeb97ecd81344822ddd3ba72,0cdf80935abdde9e0965dfc69a15467312af661a
0f0d14f2000414cd59403d3d58044cc79bbc4875,0b50a0025f9ea55654d6acc36b4e09f43055efb1
0522a9bee4677df2e5a1d5a3501b139b51c09d1f,0352b9e074ab16c69ee4877a77645de752c90d8a
0b44eb4f7e7215bbee36fe0c5399cde7986e47e1,092ec67102ae20cce6001611e35a8bd72f3c4e1c
06e315da8889dd11a6ca50af782995b315558eff,0a360028a8bcda2d8778d8af0c0572f6418ce0cd
02f1fb080b573e3178fb4fd274d6a52b15132c3e,0e2d3c09deea511497544cf48ec1db7fbc2442aa
